kx ky BerryCurvature
1.413716694115406902e+00 5.969026041820606920e+00 -1.190070906108547238e-05
1.570796326794896558e+00 5.969026041820606920e+00 -1.808001994775844108e-05
1.727875959474386436e+00 5.969026041820606920e+00 -2.753587897944592320e-05
1.884955592153876092e+00 5.969026041820606920e+00 -4.212416026170499438e-05
2.042035224833365525e+00 5.969026041820606920e+00 -6.469519648357043799e-05
2.199114857512855181e+00 5.969026041820606920e+00 -9.937993905068142394e-05
2.356194490192344837e+00 5.969026041820606920e+00 -1.514543748410508619e-04
2.513274122871834493e+00 5.969026041820606920e+00 -2.258218510981849485e-04
2.670353755551324593e+00 5.969026041820606920e+00 -3.226358967122636232e-04
2.827433388230813804e+00 5.969026041820606920e+00 -4.299148446708540849e-04
2.984513020910303460e+00 5.969026041820606920e+00 -5.189149394345358990e-04
3.141592653589793116e+00 5.969026041820606920e+00 -5.541844143079083934e-04
3.298672286269282772e+00 5.969026041820606920e+00 -5.189149394345419705e-04
3.455751918948772872e+00 5.969026041820606920e+00 -4.299148446708579881e-04
3.612831551628262527e+00 5.969026041820606920e+00 -3.226358967122564675e-04
3.769911184307752183e+00 5.969026041820606920e+00 -2.258218510981853822e-04
3.926990816987241395e+00 5.969026041820606920e+00 -1.514543748410508619e-04
4.084070449666731051e+00 5.969026041820606920e+00 -9.937993905068245393e-05
4.241150082346220707e+00 5.969026041820606920e+00 -6.469519648357152219e-05
4.398229715025710362e+00 5.969026041820606920e+00 -4.212416026170475044e-05
4.555309347705200906e+00 5.969026041820606920e+00 -2.753587897944470347e-05
4.712388980384689674e+00 5.969026041820606920e+00 -1.808001994775764148e-05
4.869468613064179330e+00 5.969026041820606920e+00 -1.190070906108697671e-05
5.026548245743668986e+00 5.969026041820606920e+00 -7.819781253700717051e-06
5.183627878423158641e+00 5.969026041820606920e+00 -5.095260350423817705e-06
5.340707511102649185e+00 5.969026041820606920e+00 -3.259277798495863681e-06
5.497787143782137953e+00 5.969026041820606920e+00 -2.015159374478499929e-06
5.654866776461627609e+00 5.969026041820606920e+00 -1.173652768198945659e-06
5.811946409141117265e+00 5.969026041820606920e+00 -6.137974743158915137e-07
5.969026041820606920e+00 5.969026041820606920e+00 -2.590370789859459375e-07
6.126105674500097464e+00 5.969026041820606920e+00 -6.278577882234567494e-08
0.000000000000000000e+00 6.126105674500097464e+00 -0.000000000000000000e+00
1.570796326794896558e-01 6.126105674500097464e+00 -3.301006347082000069e-08
3.141592653589793116e-01 6.126105674500097464e+00 -1.361906298244089711e-07
4.712388980384690229e-01 6.126105674500097464e+00 -3.227087645169470919e-07
6.283185307179586232e-01 6.126105674500097464e+00 -6.170577501178771667e-07
7.853981633974482790e-01 6.126105674500097464e+00 -1.059488519913565844e-06
9.424777960769380458e-01 6.126105674500097464e+00 -1.713598432797296253e-06
1.099557428756427591e+00 6.126105674500097464e+00 -2.678890858505153050e-06
1.256637061435917246e+00 6.126105674500097464e+00 -4.111348814215801302e-06
1.413716694115406902e+00 6.126105674500097464e+00 -6.256964735060761124e-06
1.570796326794896558e+00 6.126105674500097464e+00 -9.505848786710538087e-06
1.727875959474386436e+00 6.126105674500097464e+00 -1.447744362035574528e-05
1.884955592153876092e+00 6.126105674500097464e+00 -2.214749815799608545e-05
2.042035224833365525e+00 6.126105674500097464e+00 -3.401457331166272773e-05
2.199114857512855181e+00 6.126105674500097464e+00 -5.225041280236314336e-05
2.356194490192344837e+00 6.126105674500097464e+00 -7.962847834742258933e-05
2.513274122871834493e+00 6.126105674500097464e+00 -1.187257513050599123e-04
2.670353755551324593e+00 6.126105674500097464e+00 -1.696214037508613111e-04
2.827433388230813804e+00 6.126105674500097464e+00 -2.260151639393781151e-04
2.984513020910303460e+00 6.126105674500097464e+00 -2.727975154541767075e-04
3.141592653589793116e+00 6.126105674500097464e+00 -2.913360223995280912e-04
3.298672286269282772e+00 6.126105674500097464e+00 -2.727975154541754065e-04
3.455751918948772872e+00 6.126105674500097464e+00 -2.260151639393787656e-04
3.612831551628262527e+00 6.126105674500097464e+00 -1.696214037508619616e-04
3.769911184307752183e+00 6.126105674500097464e+00 -1.187257513050476608e-04
3.926990816987241395e+00 6.126105674500097464e+00 -7.962847834742161355e-05
4.084070449666731051e+00 6.126105674500097464e+00 -5.225041280236409204e-05
4.241150082346220707e+00 6.126105674500097464e+00 -3.401457331166333759e-05
4.398229715025710362e+00 6.126105674500097464e+00 -2.214749815799432362e-05
4.555309347705200906e+00 6.126105674500097464e+00 -1.447744362035357010e-05
4.712388980384689674e+00 6.126105674500097464e+00 -9.505848786710704106e-06
4.869468613064179330e+00 6.126105674500097464e+00 -6.256964735061072832e-06
5.026548245743668986e+00 6.126105674500097464e+00 -4.111348814215958003e-06
5.183627878423158641e+00 6.126105674500097464e+00 -2.678890858505288152e-06
5.340707511102649185e+00 6.126105674500097464e+00 -1.713598432796842667e-06
5.497787143782137953e+00 6.126105674500097464e+00 -1.059488519912800126e-06
5.654866776461627609e+00 6.126105674500097464e+00 -6.170577501175332713e-07
5.811946409141117265e+00 6.126105674500097464e+00 -3.227087645172520237e-07
5.969026041820606920e+00 6.126105674500097464e+00 -1.361906298244597931e-07
6.126105674500097464e+00 6.126105674500097464e+00 -3.301006347088776332e-08
